carExIdx,Company,ManuID,Model,ModelInKor,Type,ClassID,Prices,is_unique,is_pegasus,LapTime,Top Speed,Speed,Acceleration,Braking,Handling,length,width,height,Weight,Drive,DriveID,Gears,Seats,Shop,Steal,lengthbackup,widthbackup,heightbackup,Speedbackup,Accelerationbackup,Brakingbackup,Handlingbackup,LapTimebackup,Top Speed backup
378,Enus,40,Windsor Drop,,Coupes,4,900000,0,0,72359,19030,8048,6975,2333,6667,579,225,156,3000,RWD,2,5,4,Legendary Motorsport ,,5.79,2.25,1.56,80.48,69.75,23.33,66.67,01:12.4,190.3
377,Buckingham,19,Tug,,Boats,1,1250000,1,1,397952,2977,1111,1294,0,10000,3148,1039,1489,12200,,,,1,DockTease,,31.48,10.39,14.89,11.11,12.94,,100,06:38.0,29.77
376,Declasse,25,Sabre Turbo Custom,,Muscle,11,490000,0,0,66750,19513,7512,7050,2733,6848,515,198,132,1300,RWD,2,5,2,Benny's Original Motor Works,,5.15,1.98,1.32,75.12,70.5,27.33,68.48,01:06.8,195.13
375,Vapid,6,Minivan Custom,,Vans,23,330000,0,0,79263,15329,6707,3750,1500,5833,524,229,176,2200,AWD,3,4,4,Benny's Original Motor Works,,5.24,2.29,1.76,67.07,37.5,15,58.33,01:19.3,153.29
374,Declasse,25,Tornado Custom,,Sports Classics,18,375000,0,0,83166,15852,6975,4025,850,5606,524,211,143,2200,RWD,2,4,2,Benny's Original Motor Works,,5.24,2.11,1.43,69.75,40.25,8.5,56.06,01:23.2,158.52
373,Dundreary,46,Virgo Classic Custom,,Muscle,11,240000,0,0,74808,16818,7190,5250,2333,6212,531,194,126,2300,RWD,2,5,2,Benny's Original Motor Works,,5.31,1.94,1.26,71.9,52.5,23.33,62.12,01:14.8,168.18
372,Dundreary,46,Virgo Classic,,Muscle,11,165000,0,0,80264,15611,7190,5275,2400,6364,531,194,125,2200,RWD,2,5,2,Benny's Original Motor Works,,5.31,1.94,1.25,71.9,52.75,24,63.64,01:20.3,156.11
371,Vapid,6,Slamvan Custom,슬램밴 커스텀,Muscle,11,415000,0,0,70354,18990,7243,6250,2000,7121,491,233,176,1400,RWD,2,4,2,Benny's Original Motor Works,,4.91,2.33,1.76,72.43,62.5,20,71.21,01:10.4,189.9
370,Willard,58,Faction Custom Donk,팩션 커스텀 동크,Muscle,11,695000,0,0,74608,15812,7512,5000,2667,7121,525,186,183,1400,RWD,2,5,2,Benny's Original Motor Works,,5.25,1.86,1.83,75.12,50,26.67,71.21,01:14.6,158.12
369,Albany,9,Roosevelt Valor,루즈벨트 밸러,Sports Classics,18,982000,0,0,74925,15892,6707,6750,1833,6364,523,280,196,2420,RWD,2,4,6,Legendary Motorsport ,,5.23,2.8,1.96,67.07,67.5,18.33,63.64,01:14.9,158.92
368,Karin,5,Sultan RS,설튼 RS,Super,19,795000,0,0,64030,19030,7941,8250,3333,7576,487,198,152,1250,AWD,3,5,2,Benny's Original Motor Works,,4.87,1.98,1.52,79.41,82.5,33.33,75.76,01:04.0,190.3
367,Bravado,17,Banshee 900R,,Super,19,565000,0,0,63930,20962,8048,8688,3333,7576,499,236,136,1150,RWD,2,5,2,Benny's Original Motor Works,,4.99,2.36,1.36,80.48,86.88,33.33,75.76,01:03.9,209.62
366,Declasse,25,Tampa,,Muscle,11,375000,0,0,70688,17019,7512,6750,2667,6818,544,198,137,1200,RWD,2,4,2,Southern S.A. Super Autos,,5.44,1.98,1.37,75.12,67.5,26.67,68.18,01:10.7,170.19
365,Gallivanter,28,Baller LE LWB (Armored),,SUVs,20,513000,0,0,74292,17381,7243,6625,1833,6061,558,229,187,2550,AWD,3,5,4,Legendary Motorsport ,,5.58,2.29,1.87,72.43,66.25,18.33,60.61,01:14.3,173.81
364,Gallivanter,28,Baller LE LWB,볼러 LE LWB,SUVs,20,247000,0,0,73874,17461,7243,6750,1900,6061,558,229,187,2450,AWD,3,5,4,Legendary Motorsport ,,5.58,2.29,1.87,72.43,67.5,19,60.61,01:13.9,174.61
363,Gallivanter,28,Baller LE (Armored),,SUVs,20,374000,0,0,73796,17461,7243,6750,1933,6061,526,229,188,2275,AWD,3,5,4,Legendary Motorsport ,,5.26,2.29,1.88,72.43,67.5,19.33,60.61,01:13.8,174.61
362,Gallivanter,28,Baller LE,볼러 LE,SUVs,20,149000,0,0,73374,17582,7243,6875,2000,6061,526,229,188,2175,AWD,3,5,4,Legendary Motorsport ,,5.26,2.29,1.88,72.43,68.75,20,60.61,01:13.4,175.82
361,Declasse,25,Mamba,맘바,Sports Classics,18,995000,0,0,71454,18990,7941,8500,1667,7576,396,173,121,1160,RWD,2,4,2,Legendary Motorsport ,,3.96,1.73,1.21,79.41,85,16.67,75.76,01:11.5,189.9
360,Bravado,17,Verlierer,벌리어러,Sports,17,695000,0,0,64582,19674,8048,8375,3333,7364,467,201,121,1100,RWD,2,5,2,Legendary Motorsport ,,4.67,2.01,1.21,80.48,83.75,33.33,73.64,01:04.6,196.74
359,Benefactor,3,Schafter V12,,Sedans,15,116000,0,0,64598,20278,8048,7500,3167,7727,542,198,152,1500,RWD,2,6,4,Legendary Motorsport ,,5.42,1.98,1.52,80.48,75,31.67,77.27,01:04.6,202.78
358,Benefactor,3,Schafter LWB,샤프터 LWB,Sedans,15,208000,0,0,68869,17582,7619,5000,2833,7727,562,198,155,1850,RWD,2,5,4,Legendary Motorsport ,,5.62,1.98,1.55,76.19,50,28.33,77.27,01:08.9,175.82
357,Benefactor,3,Turreted Limo,포탑 리무진,Sedans,15,1650000,1,1,79429,14484,6707,6750,2667,6591,643,198,213,3750,RWD,2,4,6,Warstock Cache & Carry,,6.43,1.98,2.13,67.07,67.5,26.67,65.91,01:19.4,144.84
356,Benefactor,3,Schafter V12 (Armored),,Sedans,15,325000,0,0,64749,20117,8048,7250,3067,7727,542,198,152,1650,RWD,2,6,4,Legendary Motorsport ,,5.42,1.98,1.52,80.48,72.5,30.67,77.27,01:04.7,201.17
355,Benefactor,3,Schafter LWB (Armored),,Sedans,15,438000,0,0,69035,17381,7619,4625,2733,7727,562,198,155,2000,RWD,2,5,4,Legendary Motorsport ,,5.62,1.98,1.55,76.19,46.25,27.33,77.27,01:09.0,173.81
354,Enus,40,Cognoscenti 55 (Armored),,Sedans,15,396000,0,0,73223,18186,7780,6500,1833,6667,570,200,158,2600,RWD,2,5,4,Legendary Motorsport ,,5.7,2,1.58,77.8,65,18.33,66.67,01:13.2,181.86
353,Enus,40,Cognoscenti 55,,Sedans,15,154000,0,0,72957,18226,7780,6625,1900,6625,570,200,158,2500,RWD,2,5,4,Legendary Motorsport ,,5.7,2,1.58,77.8,66.25,19,66.25,01:13.0,182.26
352,Enus,40,Cognoscenti (Armored),,Sedans,15,558000,0,0,76057,17743,7512,6375,1733,6364,633,200,163,2800,RWD,2,5,4,Legendary Motorsport ,,6.33,2,1.63,75.12,63.75,17.33,63.64,01:16.1,177.43
351,Enus,40,Cognoscenti,코뇨센티,Sedans,15,254000,0,0,75959,17783,7512,6500,1833,6364,633,200,163,2700,RWD,2,5,4,Legendary Motorsport ,,6.33,2,1.63,75.12,65,18.33,63.64,01:16.0,177.83
350,Imponte,33,Nightshade,나이트셰이드,Muscle,11,585000,0,0,72489,16938,7780,6250,2000,6818,530,228,133,1400,RWD,2,5,2,Legendary Motorsport ,,5.3,2.28,1.33,77.8,62.5,20,68.18,01:12.5,169.38
349,Buckingham,19,SuperVolito Carbon,슈퍼볼리토 카본,Helicopters,7,3330000,0,1,55489,23939,7150,4550,0,5800,1284,1077,423,6500,,,,4,Elitás Travel,,12.84,10.77,4.23,71.5,45.5,,58,00:55.5,239.39
348,Buckingham,19,SuperVolito,슈퍼볼리토,Helicopters,7,2113000,0,1,55489,23939,7150,4550,0,5800,1284,1077,423,6500,,,,4,Elitás Travel,,12.84,10.77,4.23,71.5,45.5,,58,00:55.5,239.39
347,Albany,9,Franken Stange,프랑켄 스탠지,Sports Classics,18,550000,0,0,76126,17220,7243,8875,1833,5879,471,238,165,1800,RWD,2,4,4,Southern S.A. Super Autos,,4.71,2.38,1.65,72.43,88.75,18.33,58.79,,
346,Albany,9,Lurcher,러처,Muscle,11,650000,0,0,73757,18427,7834,7250,2667,6515,654,202,153,1800,RWD,2,5,2,Southern S.A. Super Autos,,6.54,2.02,1.53,78.34,72.5,26.67,65.15,01:13.8,184.27
345,Albany,9,Primo Custom,프리모 커스텀,Sedans,15,400000,0,0,71705,16657,7512,5000,3000,7121,538,205,138,1800,RWD,2,5,4,Benny's Original Motor Works,,5.38,2.05,1.38,75.12,50,30,71.21,01:11.7,166.57
344,Declasse,25,Voodoo Custom,부두 커스텀,Muscle,11,420000,0,0,80748,16254,6975,4500,2333,5606,537,217,125,2100,RWD,2,4,2,Benny's Original Motor Works,,5.37,2.17,1.25,69.75,45,23.33,56.06,01:20.7,162.54
343,Declasse,25,Moonbeam Custom,문빔 커스텀,Muscle,11,370000,0,0,75458,16456,6707,5250,1333,6061,514,227,200,2400,RWD,2,4,4,Benny's Original Motor Works,,5.14,2.27,2,67.07,52.5,13.33,60.61,01:15.5,164.56
342,Declasse,25,Moonbeam,,Muscle,11,32500,0,0,79729,16456,6707,5250,1333,6061,501,227,192,2400,RWD,2,4,4,Benny's Original Motor Works,,5.01,2.27,1.92,67.07,52.5,13.33,60.61,01:19.7,164.56
341,Willard,58,Faction Custom,,Muscle,11,335000,0,0,72989,17904,7512,7000,2667,6818,525,186,128,1200,RWD,2,5,2,Benny's Original Motor Works,,5.25,1.86,1.28,75.12,70,26.67,68.18,01:13.0,179.04
340,Willard,58,Faction,,Muscle,11,36000,0,0,74908,17904,7512,7000,2667,6818,525,186,139,1200,RWD,2,5,2,Benny's Original Motor Works,,5.25,1.86,1.39,75.12,70,26.67,68.18,01:14.9,179.04
339,Vapid,6,Chino Custom,,Muscle,11,180000,0,0,78545,15329,6975,5250,2000,6273,572,236,127,2400,RWD,2,4,2,Benny's Original Motor Works,,5.72,2.36,1.27,69.75,52.5,20,62.73,01:18.5,153.29
338,Albany,9,Buccaneer Custom,,Muscle,11,390000,0,0,72105,18226,7834,7000,2667,6515,550,202,123,1600,RWD,2,5,2,Benny's Original Motor Works,,5.5,2.02,1.23,78.34,70,26.67,65.15,01:12.1,182.26
337,Progen,22,T20,T20,Super,19,2200000,0,0,60778,19714,8531,8850,3333,8030,460,287,130,1395,AWD,3,6,2,Legendary Motorsport ,,4.6,2.87,1.3,85.31,88.5,33.33,80.3,01:00.8,197.14
336,Coil,23,Brawler,브롤러,Off-Road,12,715000,0,0,69252,19191,7243,6250,2067,5606,529,208,217,2100,AWD,3,5,2,Legendary Motorsport ,,5.29,2.08,2.17,72.43,62.5,20.67,56.06,01:09.3,191.91
335,Invetero,34,Coquette BlackFin,코켓 블랙핀,Muscle,11,695000,0,0,69135,18507,8102,8500,1667,6970,461,188,142,1400,RWD,2,4,2,Legendary Motorsport ,,4.61,1.88,1.42,81.02,85,16.67,69.7,01:09.1,185.07
334,Vapid,6,Chino,치노,Muscle,11,225000,0,0,78028,15128,7512,7000,2667,6818,598,230,141,2300,RWD,2,4,2,Legendary Motorsport ,,5.98,2.3,1.41,75.12,70,26.67,68.18,01:18.0,151.28
333,Dinka,27,Vindicator,빈디케이터,Motorcycles,10,630000,0,0,65466,19513,8156,6625,5000,6000,237,107,175,280,RWD,2,6,2,Legendary Motorsport ,,2.37,1.07,1.75,81.56,66.25,50,60,01:05.5,195.13
332,Lampadati,11,Toro,토로,Boats,1,1750000,1,1,114847,8087,9500,9750,0,4333,1011,335,291,1100,,,,4,DockTease,,10.11,3.35,2.91,95,97.5,,43.33,01:54.8,80.87
331,Pegassi,4,Osiris,오시리스,Super,19,1950000,0,0,60794,19634,8531,8850,3333,8030,462,211,123,1350,AWD,3,6,2,Legendary Motorsport ,,4.62,2.11,1.23,85.31,88.5,33.33,80.3,01:00.8,196.34
330,Benefactor,3,Stirling GT,스털링 GT,Sports Classics,18,975000,0,0,60627,18186,7404,7500,2667,7121,469,188,130,1330,RWD,2,5,2,Legendary Motorsport ,,4.69,1.88,1.3,74.04,75,26.67,71.21,01:05.7,181.86
329,Buckingham,19,Luxor Deluxe,룩소르 디럭스,Planes,14,10000000,0,1,47315,25669,8200,3600,3400,2300,2075,1450,495,6500,,,,8,Elitás Travel,,20.75,14.5,4.95,82,36,34,23,00:47.3,256.69
328,Albany,9,Virgo,,Muscle,11,195000,0,0,77624,15691,7512,7000,2667,7758,604,209,146,2200,RWD,2,5,2,Legendary Motorsport ,,6.04,2.09,1.46,75.12,70,26.67,77.58,01:17.6,156.91
327,Buckingham,19,Swift Deluxe,스위프트 디럭스,Helicopters,7,5150000,0,1,54484,25387,7100,4600,0,5800,1887,1717,428,6500,,,,4,Elitás Travel,,18.87,17.17,4.28,71,46,,58,00:54.5,253.87
326,Enus,40,Windsor,,Coupes,4,845000,0,0,71938,19071,8048,7000,2333,6667,548,225,159,2800,RWD,2,5,2,Legendary Motorsport ,,5.48,2.25,1.59,80.48,70,23.33,66.67,01:11.9,190.71
325,HVY,32,Insurgent Pick-up,인서전트 픽업,Off-Road,12,1795500,1,1,76993,14886,6975,5000,2000,6061,624,284,316,8600,AWD,3,6,9,Warstock Cache & Carry,,6.24,2.84,3.16,69.75,50,20,60.61,01:17.0,148.86
324,Vapid,6,Lost Slamvan,,Muscle,11,,0,0,78462,17622,7243,6250,2000,5000,510,233,218,1300,RWD,2,4,4,Bonus Reward,,5.1,2.33,2.18,72.43,62.5,20,50,01:18.5,176.22
323,Maibatsu,12,Mule (Heist),뮬,Commercial,2,43225,1,1,103770,11668,5366,2750,5411,4518,808,272,375,12500,RWD,2,5,6,Warstock Cache & Carry,,8.08,2.72,3.75,53.66,27.5,54.11,45.18,01:43.8,116.68
322,Declasse,25,Gang Burrito,,Vans,23,86450,0,0,76710,16979,6975,4000,2000,5909,561,249,226,2500,RWD,2,4,4,Southern S.A. Super Autos,,5.61,2.49,2.26,69.75,40,20,59.09,01:16.7,169.79
321,Brute,18,Boxville (Post OP),박스빌,Vans,23,59850,1,1,107324,11507,5366,2750,833,4697,635,228,274,5500,RWD,2,4,4,Warstock Cache & Carry,,6.35,2.28,2.74,53.66,27.5,8.33,46.97,01:47.3,115.07
320,Lampadati,11,Casco,카스코,Sports Classics,18,904400,0,0,69903,19553,8102,8000,2000,6970,460,189,134,1100,RWD,2,5,2,Legendary Motorsport ,,4.6,1.89,1.34,81.02,80,20,69.7,01:09.9,195.53
319,Karin,5,Kuruma (Armored),구루마(방탄),Sports,17,698250,0,0,67701,17663,7887,7750,1667,7424,491,191,155,3200,AWD,3,6,4,Southern S.A. Super Autos,,4.91,1.91,1.55,78.87,77.5,16.67,74.24,01:07.7,176.63
318,Karin,5,Kuruma,,Sports,17,126350,0,0,66150,18186,7887,7750,1667,7424,491,191,155,1500,AWD,3,6,4,Southern S.A. Super Autos,,4.91,1.91,1.55,78.87,77.5,16.67,74.24,01:06.1,181.86
317,Jobuilt,36,Velum 5-Seater,벨럼 5인승,Planes,14,1323350,0,1,53050,22491,8176,2850,2330,2090,1145,1290,464,5000,,,,5,Elitás Travel,,11.45,12.9,4.64,81.76,28.5,23.3,20.9,00:53.1,224.91
316,Mammoth,13,Hydra,히드라,Planes,14,3990000,0,1,34135,33675,10000,4150,4650,8350,1697,1128,401,8000,,,,1,Warstock Cache & Carry,,16.97,11.28,4.01,100,41.5,46.5,83.5,00:34.1,336.75
315,Karin,5,Technical,테크니컬,Off-Road,12,1263500,1,1,78028,15208,6975,5000,2000,6152,494,219,270,3200,AWD,3,5,3,Warstock Cache & Carry,,4.94,2.19,2.7,69.75,50,20,61.52,01:18.0,152.08
314,HVY,32,Insurgent,,Off-Road,12,897750,0,0,72607,15892,6975,5000,2000,6061,624,284,264,8600,AWD,3,6,6,Warstock Cache & Carry,,6.24,2.84,2.64,69.75,50,20,60.61,01:12.6,158.92
313,Principe,44,Lectro,,Motorcycles,10,997500,0,0,63729,17582,7512,7000,4000,5909,209,72,197,250,RWD,2,5,2,Legendary Motorsport ,,2.09,0.72,1.97,75.12,70,40,59.09,01:03.7,175.82
312,Dinka,27,Enduro,엔듀로,Motorcycles,10,48000,0,0,69137,17260,6385,7250,3667,6545,222,83,133,220,RWD,2,4,2,Southern S.A. Super Autos,,2.22,0.83,1.33,63.85,72.5,36.67,65.45,01:09.1,172.6
311,Vapid,6,Guardian,,Industrial,8,375000,0,0,77044,16214,6975,5250,2000,6061,673,255,278,3800,AWD,3,6,6,Southern S.A. Super Autos,,6.73,2.55,2.78,69.75,52.5,20,60.61,01:17.0,162.14
310,Buckingham,19,Valkyrie,발키리,Helicopters,7,3790500,0,1,61796,23335,7750,8333,0,6100,1845,1556,467,6500,,,,4,Warstock Cache & Carry,,18.45,15.56,4.67,77.5,83.33,,61,01:01.8,233.35
309,,,Savage,새비지,Helicopters,7,2593500,0,1,64497,23255,9300,7300,0,5667,2411,2307,687,14000,,,,4,Warstock Cache & Carry,,24.11,23.07,6.87,93,73,,56.67,01:04.5,232.55
308,Dewbauchee,8,Massacro (Racecar),,Sports,17,385000,0,0,63213,19755,8381,9100,3000,7364,475,195,138,1700,RWD,2,6,2,Southern S.A. Super Autos,,4.75,1.95,1.38,83.81,91,30,73.64,01:03.2,197.55
307,Dinka,27,Jester (Racecar),,Sports,17,350000,0,0,62396,19352,8478,7750,3167,7788,460,201,117,1300,AWD,3,6,2,Southern S.A. Super Autos,,4.6,2.01,1.17,84.78,77.5,31.67,77.88,01:02.4,193.52
306,Vapid,6,Slamvan,,Muscle,11,49500,0,0,83800,17542,7243,6250,2000,5000,491,233,192,1200,RWD,2,4,2,Southern S.A. Super Autos,,4.91,2.33,1.92,72.43,62.5,20,50,01:23.8,175.42
305,Bravado,17,Rat-Truck,,Muscle,11,37500,0,0,82649,17059,7243,5500,1333,5000,436,220,184,1200,RWD,2,4,2,Southern S.A. Super Autos,,4.36,2.2,1.84,72.43,55,13.33,50,01:22.6,170.59
304,Bravado,17,Sprunk Buffalo,스프렁크 버팔로,Sports,17,535000,0,0,66800,18507,7887,7750,3333,7424,512,204,146,1550,RWD,2,5,4,Southern S.A. Super Autos,,5.12,2.04,1.46,78.87,77.5,33.33,74.24,01:06.8,185.07
303,Dinka,27,Go Go Monkey Blista,,Sports,17,,0,0,74217,16697,7082,5750,1833,6364,457,191,158,1050,FWD,1,5,2,Bonus Reward,,4.57,1.91,1.58,70.82,57.5,18.33,63.64,01:14.2,166.97
302,Dinka,27,Blista Compact,블리스타 콤팩트,Sports,17,42000,0,0,74208,16697,7082,5750,1833,6364,457,191,158,1050,FWD,1,5,2,Southern S.A. Super Autos,,4.57,1.91,1.58,70.82,57.5,18.33,63.64,01:14.2,166.97
301,,,Xero Blimp,,Planes,14,,1,1,101934,17220,4869,3100,182,745,5946,1541,1740,12000,,,,4,Cannot be acquired,,59.46,15.41,17.4,48.69,31,1.82,7.45,01:41.9,172.2
300,Mammoth,13,Dodo,도도,Planes,14,500000,0,1,55335,21605,7607,2500,1899,2595,974,1467,392,2000,,,,4,Elitás Travel,,9.74,14.67,3.92,76.07,25,18.99,25.95,00:55.3,216.05
299,Cheval,24,Marshall,마샬,Off-Road,12,500000,1,1,76559,13076,5902,10000,2167,6818,607,390,416,4000,AWD,3,3,2,Warstock Cache & Carry,,6.07,3.9,4.16,59.02,100,21.67,68.18,01:16.6,130.76
298,Declasse,25,Burger Shot Stallion,버거 샷 스탈리온,Muscle,11,277000,0,0,70754,18306,7726,7750,2333,6818,541,213,138,1650,RWD,2,5,2,Southern S.A. Super Autos,,5.41,2.13,1.38,77.26,77.5,23.33,68.18,01:10.8,183.06
297,Declasse,25,Stallion,스탈리온,Muscle,11,71000,0,0,71055,17823,7726,7250,2333,6818,539,213,138,1650,RWD,2,5,2,Southern S.A. Super Autos,,5.39,2.13,1.38,77.26,72.5,23.33,68.18,01:11.1,178.23
296,Bravado,17,Redwood Gauntlet,레드우드  건틀렛,Muscle,11,230000,0,0,70854,18709,7887,7875,3000,7606,514,203,139,1500,RWD,2,5,2,Southern S.A. Super Autos,,5.14,2.03,1.39,78.87,78.75,30,76.06,01:10.9,187.09
295,Imponte,33,Dukes,듀크,Muscle,11,62000,0,0,68619,18145,7726,8000,2667,6818,589,205,139,1600,RWD,2,5,2,Southern S.A. Super Autos,,5.89,2.05,1.39,77.26,80,26.67,68.18,01:08.6,181.45
294,Imponte,33,Duke O'Death,듀크 오 데스,Muscle,11,665000,0,0,69519,18427,8156,8750,3000,6848,558,205,145,5000,RWD,2,4,2,Warstock Cache & Carry,,5.58,2.05,1.45,81.56,87.5,30,68.48,01:09.5,184.27
293,Vapid,6,Pißwasser Dominator,피스와서 도미네이터,Muscle,11,315000,0,0,66767,20117,7887,7750,3000,6970,494,194,143,1500,RWD,2,5,2,Southern S.A. Super Autos,,4.94,1.94,1.43,78.87,77.5,30,69.7,01:06.8,201.17
292,Kraken Submersibles,57,Kraken,크라켄,Boats,1,1325000,1,1,260349,3339,4630,5882,0,0,605,543,392,2800,,,,1,DockTease,,6.05,5.43,3.92,46.3,58.82,,0,04:20.3,33.39
291,Lampadati,11,Furore GT,푸로어 GT,Sports,17,448000,0,0,67735,19433,8156,8375,2667,7758,502,205,146,1350,RWD,2,6,2,Legendary Motorsport ,,5.02,2.05,1.46,81.56,83.75,26.67,77.58,01:07.7,194.33
290,Canis,42,Kalahari (Topless),,Off-Road,12,51000,0,0,78363,14605,6439,6500,3333,5394,415,173,172,800,AWD,3,4,2,Southern S.A. Super Autos,,4.15,1.73,1.72,64.39,65,33.33,53.94,01:18.4,146.05
289,LCC,43,Innovation,이노베이션,Motorcycles,10,92500,0,0,64999,17703,7243,8000,3333,5758,233,87,162,250,RWD,2,4,2,Southern S.A. Super Autos,,2.33,0.87,1.62,72.43,80,33.33,57.58,01:05.0,177.03
288,Shitzu,26,Hakuchou,,Motorcycles,10,82000,0,0,60760,21565,8156,7875,4667,6970,222,82,140,250,RWD,2,6,2,Southern S.A. Super Autos,,2.22,0.82,1.4,81.56,78.75,46.67,69.7,01:00.8,215.65
287,Invetero,34,Coquette Classic (Topless),,Sports Classics,18,665000,0,0,70671,19030,8102,8500,1667,6970,478,187,131,1400,RWD,2,4,2,Legendary Motorsport ,,4.78,1.87,1.31,81.02,85,16.67,69.7,01:10.7,190.3
286,Invetero,34,Coquette Classic,,Sports Classics,18,665000,0,0,70671,19030,8102,8500,1667,6970,478,187,131,1400,RWD,2,4,2,Legendary Motorsport ,,4.78,1.87,1.31,81.02,85,16.67,69.7,01:10.7,190.3
285,Buckingham,19,Miljet,군용 제트기,Planes,14,1700000,0,1,49616,25951,8350,3750,3500,2500,2724,2104,615,6400,,,,16,Elitás Travel,,27.24,21.04,6.15,83.5,37.5,35,25,00:49.6,259.51
284,Western,37,Besra,베스라,Planes,14,1150000,0,1,38334,30457,7900,10000,8950,7150,1252,941,468,8000,,,,1,Elitás Travel,,12.52,9.41,4.68,79,100,89.5,71.5,00:38.3,304.57
283,Buckingham,19,Swift,스위프트 클래식,Helicopters,7,1500000,0,1,54953,25186,8400,8750,0,6850,1886,1717,429,6500,,,,4,Elitás Travel,,18.86,17.17,4.29,84,87.5,,68.5,00:55.0,251.86
282,Vapid,6,Liberator,리버레이터,Off-Road,12,742014,1,1,76594,13076,5902,10000,2167,6364,549,390,332,4000,AWD,3,3,2,Warstock Cache & Carry,,5.49,3.9,3.32,59.02,100,21.67,63.64,01:16.6,130.76
281,Western,37,Sovereign,소버린,Motorcycles,10,90000,0,0,66400,17099,7243,6750,3667,5758,234,87,169,250,RWD,2,4,1,Southern S.A. Super Autos,,2.34,0.87,1.69,72.43,67.5,36.67,57.58,01:06.4,170.99
280,Lampadati,11,Pigalle,피갈,Sports Classics,18,400000,0,0,68969,19594,7995,6625,2833,7152,517,193,158,1500,FWD,1,5,2,Southern S.A. Super Autos,,5.17,1.93,1.58,79.95,66.25,28.33,71.52,01:09.0,195.94
279,Vulcar,45,Warrener,워러너,Sedans,15,120000,0,0,72306,16737,7512,6125,3167,6545,521,188,143,1300,RWD,2,5,4,Southern S.A. Super Autos,,5.21,1.88,1.43,75.12,61.25,31.67,65.45,01:12.3,167.37
278,Benefactor,3,Glendale,,Sedans,15,200000,0,0,74074,17300,7887,5875,2167,6212,488,182,170,1600,RWD,2,5,4,Southern S.A. Super Autos,,4.88,1.82,1.7,78.87,58.75,21.67,62.12,01:14.1,173
277,Benefactor,3,Dubsta 6x6,,Off-Road,12,249000,0,0,75125,16777,7351,7000,2000,6061,596,231,231,3500,AWD,3,6,6,Warstock Cache & Carry,,5.96,2.31,2.31,73.51,70,20,60.61,01:15.1,167.77
276,Vapid,6,Blade,블레이드,Muscle,11,160000,0,0,68634,17783,7780,8100,2667,6758,531,192,148,1200,RWD,2,5,2,Southern S.A. Super Autos,,5.31,1.92,1.48,77.8,81,26.67,67.58,01:08.6,177.83
275,Declasse,25,Rhapsody,,Compacts,3,140000,0,0,74056,16576,7136,5750,2000,6212,425,189,146,1350,RWD,2,5,2,Southern S.A. Super Autos,,4.25,1.89,1.46,71.36,57.5,20,62.12,01:14.1,165.76
274,Benefactor,3,Panto,팬토,Compacts,3,85000,0,0,74057,16214,7082,6750,2000,5970,304,159,203,800,RWD,2,6,2,Southern S.A. Super Autos,,3.04,1.59,2.03,70.82,67.5,20,59.7,01:14.1,162.14
273,Enus,40,Huntley S,,SUVs,20,195000,0,0,72239,17542,7297,6625,1833,6364,472,200,167,2500,AWD,3,6,4,Legendary Motorsport ,,4.72,2,1.67,72.97,66.25,18.33,63.64,01:12.2,175.42
272,Pegassi,4,Zentorno,젠토르노,Super,19,725000,0,0,60878,19674,8531,8875,3333,8030,489,280,124,1500,AWD,3,6,2,Legendary Motorsport ,,4.89,2.8,1.24,85.31,88.75,33.33,80.3,01:00.9,196.74
271,Dewbauchee,8,Massacro,마사크로,Sports,17,275000,0,0,63364,19755,8209,9025,3000,7424,475,195,138,1700,RWD,2,6,2,Legendary Motorsport ,,4.75,1.95,1.38,82.09,90.25,30,74.24,01:03.4,197.55
270,Dinka,27,Thrust,쓰러스트,Motorcycles,10,75000,0,0,67267,19030,8156,6625,5000,6000,248,91,177,270,RWD,2,6,2,Legendary Motorsport ,,2.48,0.91,1.77,81.56,66.25,50,60,01:07.3,190.3
269,Grotti,29,Turismo R,,Super,19,500000,0,0,61578,19714,8317,8825,4000,8000,493,204,117,1350,RWD,2,6,2,Legendary Motorsport ,,4.93,2.04,1.17,83.17,88.25,40,80,01:01.6,197.14
268,Dinka,27,Jester,,Sports,17,240000,0,0,62980,19232,8478,7500,3167,7727,460,201,117,1300,AWD,3,6,2,Legendary Motorsport ,,4.6,2.01,1.17,84.78,75,31.67,77.27,01:03.0,192.32
267,Albany,9,Alpha,알파,Sports,17,150000,0,0,65315,19071,8317,8500,3333,7727,519,199,141,1800,RWD,2,6,2,Legendary Motorsport ,,5.19,1.99,1.41,83.17,85,33.33,77.27,01:05.3,190.71
266,Buckingham,19,Vestra,베스트라,Planes,14,950000,0,1,40307,26353,8850,4250,4200,5450,900,1183,285,5000,,,,2,Elitás Travel,,9,11.83,2.85,88.5,42.5,42,54.5,00:40.3,263.53
265,Albany,9,Roosevelt,,Sports Classics,18,750000,0,0,76497,15892,6707,6750,1833,6364,507,280,196,2400,RWD,2,4,6,Legendary Motorsport ,,5.07,2.8,1.96,67.07,67.5,18.33,63.64,01:16.5,158.92
264,Bravado,17,Paradise,,Off-Road,12,25000,0,0,82799,16013,6975,4250,1333,5909,547,238,221,2500,RWD,2,5,4,Southern S.A. Super Autos,,5.47,2.38,2.21,69.75,42.5,13.33,59.09,01:22.8,160.13
